T Finance Profitability Home Page Id,Period Date,Company Name,Unit Name,Project Name,Swa Jo,Project Owner,Category Project,Source Of Fund,Project Type,Revenue Plan Monthly,Revenue Actual Monthly,Revenue Plan Ytd,Revenue Actual Ytd,Revenue Ytd Vs Plan Percentage,Ebitda Plan Monthly,Ebitda Actual Monthly,Ebitda Plan Ytd,Ebitda Actual Ytd,Ebitda Ytd Vs Plan Percentage,Ebitda Margin Plan Monthly Percentage,Ebitda Margin Actual Monthly Percentage,Ebitda Margin Plan Ytd Percentage,Ebitda Margin Actual Ytd Percentage,Ebitda Margin Ytd Vs Plan Percentage,Net Profit Plan Monthly,Net Profit Actual Monthly,Net Profit Plan Ytd,Net Profit Actual Ytd,Net Profit Ytd Vs Plan Percentage,Net Profit Margin Plan Monthly Percentage,Net Profit Margin Actual Monthly Percentage,Net Profit Margin Plan Ytd Percentage,Net Profit Margin Actual Ytd Percentage,Net Profit Vs Plan Percentage,Irr Plan Percentage,Irr Actual Percentage,Ebitda Margin Actual Monthly,Ebitda Margin Plan Monthly,Created By,Created At,Updated By,Updated At,Pendapatan Pengurang,Pendapatan Pembagi,Biaya Ebitda,Biaya Npm,Depre,Cost,Pendapatan Pengurang Lalu,Pendapatan Pembagi Lalu,Biaya Ebitda Lalu,Biaya Npm Lalu,Depre Lalu,Cost Lalu
6341,2053-04-30,Company B,Unit 3,Project Z,No,Owner 2,Category A,Fund 1,Type 3,22801.127985588177,13682.837614374588,429587.95869536867,317221.72494596685,7.0192545346388115,3764.5658247182096,1075.8919694409176,39557.989094367935,33325.15621556871,-8.396671675831053,11.916252968817238,41.712713973213454,30.2088560098866,30.80347266723006,0.5670151310336031,17443.717666316734,14392.556663549221,153492.45690421748,97808.55566331305,3.0912565992178855,14.919049743421231,6.364004192095598,18.48629318630103,20.73938645275833,-5.015343175340716,2.516607604756229,6.586804184653891,43.853931799699275,43.627068953008475,User C,2022-12-30,User A,2023-12-30,3602.6992164786343,4701.439023199608,1396.380993347369,1206.517845817475,755.3886999300626,4536.965397937007,4090.087111094912,1779.4099406384903,1276.7459589667046,630.3758069460036,634.5470110869217,8594.916513499766
8830,2053-05-31,Company A,Unit 3,Project Z,Yes,Owner 3,Category C,Fund 1,Type 1,10064.589488475689,41303.90107714233,474681.9347224776,168561.9241945669,5.962488259862056,4768.7026277482855,1493.926516095392,10266.68284039673,22425.84546315181,-4.583238871481122,34.23622019228555,33.65438638895574,22.63235932138308,12.019843970703636,9.790030758450087,11263.964559182765,12683.25275930801,211185.30337850124,93134.3347473422,6.1248684399373445,17.989796399179724,10.329229123847924,5.9444011953337235,16.578296386993387,9.794752918942127,4.9695887174693905,8.709568918256934,17.376211439813712,49.68251545876957,User C,2022-12-31,User A,2023-12-31,1150.072579011729,3511.1049402800063,1218.4669159440937,596.9012578663726,763.0422875834294,4797.828373718621,4706.563585459337,1695.4374695217411,2093.517680044707,1768.1422897516015,663.0308768011639,3523.208991291698
8493,2053-06-30,Company B,Unit 1,Project Z,Yes,Owner 3,Category B,Fund 2,Type 3,15099.178688253176,18210.804668961828,327262.8572167397,311165.60738347436,5.73736860308655,2882.55466225687,2991.0956725246087,35906.35213418638,14458.041704876585,5.497805589815625,28.63744725772648,47.64018644803783,41.2376726023041,46.43790844634327,5.704771463274039,11574.467768026592,10228.25046855475,85966.88682474795,163589.68688022177,0.31395484559749676,15.940499900795036,5.726041329144486,23.790077738819384,16.00737754004357,2.495835560323197,4.2292248091263005,5.249428709504301,30.81708968686529,23.278852608107986,User B,2023-01-01,User C,2024-01-01,4551.078463511761,1058.1265745435103,1875.2704503757527,785.3171526578367,931.5454343306131,8311.670887869903,2429.143060839744,3308.918336632114,1889.4578188518738,1075.0910001274306,659.691936882789,5458.2811046525985
5783,2053-07-31,Company C,Unit 1,Project Z,Yes,Owner 1,Category B,Fund 1,Type 3,42220.67331520596,20104.64763427301,430488.27846592414,441480.17233638826,-2.982868730804422,4582.393991380382,4840.689879149467,24905.88165618761,18938.997052080525,-4.393271414607893,21.478508646703013,24.677545237858823,40.726484101447284,15.43528246640712,3.677637157871871,5023.733653565217,9846.563609186649,106100.06627481981,205614.0483694131,8.736588785725388,20.453827910490872,20.65091267624717,8.898578472907115,24.51738421584465,6.890493347309707,8.139277000146752,1.718710915027441,16.665115592017262,21.522417384405358,User A,2023-01-02,User A,2024-01-02,2438.194215819055,1227.6146230556728,1653.0146252227062,1806.8747553586654,284.04109143286917,9484.89549943186,1438.686693182111,4610.161472915134,828.3594607523739,1506.662238614383,582.8718096837217,3843.9985754796344
2919,2053-08-31,Company A,Unit 2,Project Y,Yes,Owner 2,Category C,Fund 1,Type 1,23575.795224035144,18933.652036404852,240825.63474934536,356486.5288361974,-2.4430425540897467,4946.3167451598265,3518.6269484711083,33649.297577060854,44873.15498113033,8.10271499386998,36.02860229997497,15.491055645204863,38.024070978998125,38.38393703856611,5.8201496310616285,8263.482218913363,20774.11417128537,175049.54820743029,238567.10482493215,5.198186772855426,9.871781107090898,19.211150401012187,24.676394814003295,16.83076807971903,1.4866141697364625,4.417071888852336,7.531086616130998,34.558559161670246,41.298180608243214,User B,2023-01-03,User A,2024-01-03,1167.9828722271996,2058.9783736632153,1130.7594511791526,1286.1025594123157,453.15913328673514,4359.664986031985,3608.9423980515908,1693.0029399151613,2196.2580216274355,758.1945893768016,352.6005178603068,6477.465387736908
7512,2053-09-30,Company B,Unit 1,Project Z,No,Owner 3,Category B,Fund 2,Type 1,26518.3527076065,20576.455264198812,379176.8986293754,478330.06055946526,1.3175082398047984,1129.1135205161647,3985.551253836609,23963.807324320172,35273.43029224481,-7.771138188628617,30.859697141761163,11.411903113963252,27.11936275526781,29.208861894011584,2.0065875018537405,11166.721439868401,16879.416610215434,185426.093716776,115675.72007465547,1.5327879818559396,19.597916029537494,19.19107666615026,17.664050857738196,20.284453666776272,9.989688280959513,5.833432458417891,4.041690369108567,31.063959688177434,38.69133915488268,User C,2023-01-04,User B,2024-01-04,1277.3238193506002,2936.5218686188505,1377.7833192374262,1125.6777087975147,870.3895822624899,3112.92585479607,3038.5146986093396,1767.9949889215982,1012.3337435299535,992.892483973383,535.8949934617488,3077.169942960445
4743,2053-10-31,Company B,Unit 3,Project X,No,Owner 1,Category C,Fund 1,Type 3,10961.963989195658,30220.523485467027,412626.7124293937,455478.76609488716,3.859953225491445,2846.8972088046626,4411.08822660715,25844.853966689036,23751.019547493084,8.546623322252373,37.542286181343414,12.314620906992975,30.549449590596048,12.70509984188859,5.647342577091649,13972.63037394469,7436.184584021064,123108.50967985796,82490.57960581567,-7.7547996348175925,16.33503491327204,22.519866067442003,21.316267562962707,12.076585122521657,4.567824778069255,7.845731975758846,9.52317004796623,31.757689022346085,19.901426106852192,User C,2023-01-05,User A,2024-01-05,2053.705884252998,2264.4678471410416,1985.4913611918334,961.4537995758462,523.9051465637444,6389.273297283565,1318.143646216467,3034.3049813647076,1309.9479719233977,598.3375491533907,680.4385817902337,4603.696345072822
3137,2053-11-30,Company B,Unit 3,Project Y,Yes,Owner 3,Category C,Fund 1,Type 2,49982.160998068495,21188.412445666774,208390.58026007473,273944.3330797502,7.386560479646821,1109.6161620628632,2141.027992451155,19421.667280823633,16827.140397134204,1.3514634936818037,30.047943036963623,19.151926482931906,10.97214980957288,24.77944105958875,0.146241867374588,10101.539438057283,16135.351926964506,94687.08831146621,82411.59178135147,0.10894928980181717,7.74234885684868,10.089530285713668,24.658433311738452,8.651776476939368,-4.203129508752108,5.296012259819048,4.185595273215112,13.341702790304364,10.61063253067449,User C,2023-01-06,User A,2024-01-06,3167.7014855734865,4936.550456707822,1310.3011714893246,1380.8544198687523,747.0008113140094,9145.281760409507,3798.645327671762,3373.3563707392263,1975.6967876597357,1522.5030092667355,471.34371660486016,4219.761595785406
6487,2053-12-31,Company B,Unit 1,Project Y,No,Owner 3,Category C,Fund 2,Type 1,33350.05984640658,32672.29363640345,372378.83295081236,351231.79721087625,-3.850911967666364,1744.7326433725073,3652.4732175344093,42872.11656895912,34728.593334478224,5.17473188721592,48.430371955817655,14.211343952169724,35.42456418955518,13.061707077980271,2.80570692727788,9508.126858318272,17554.51537652017,144709.7422267864,69591.74669002695,-8.959611757723302,14.479067404408019,21.612442152708887,23.47992964842349,20.581932794215586,-7.748603612032072,9.3610756013416,7.836497672255176,18.17966730786193,37.179800807245336,User C,2023-01-07,User C,2024-01-07,4526.606230620888,3734.1943786235083,1438.778859824552,2141.7335177671293,795.3909596666244,6055.857447306261,1633.4225363569367,3515.282071829971,2049.806022357123,1076.841872766136,594.5652484319824,6605.829037369483
4525,2054-01-31,Company B,Unit 1,Project Z,No,Owner 1,Category A,Fund 1,Type 2,34722.97307430556,20003.134340684563,251896.55478144815,316683.61133779725,-0.4763581206864025,2847.342206737406,3528.2649624072997,26014.55949886447,27672.533565767713,-8.848655961881809,24.342550584926652,48.24155979458121,40.68354236617494,36.27654150811886,7.984541252450132,10866.01427949539,7611.9518918904205,195787.98774559554,50747.9650781189,-0.9886083686009286,10.123490735479248,19.314404794537964,5.433581879197085,8.870894710907697,-2.903092982283992,7.199583074106362,6.421322109655913,33.330843897148725,24.980643042690044,User C,2023-01-08,User B,2024-01-08,4008.522982267387,1406.0582945817227,1149.041462984276,2049.6492632163418,850.3110521031864,2300.9490792548595,3999.3608743371997,1620.7731019294251,2032.8580950047706,2266.010199362853,290.8072991292846,5425.561488768542
5853,2054-02-28,Company A,Unit 3,Project X,Yes,Owner 2,Category A,Fund 3,Type 3,43406.59768438056,18225.24115220321,210255.12104765564,231073.06644054168,3.443075441855786,3661.3979489595345,1067.388538982838,45543.79635172683,27577.42821376563,-4.1471801666858665,49.434923676622084,12.743106449322523,44.654471278081715,13.309267728677066,9.078623276528436,11920.080920579221,17783.63534023287,68257.06898093542,246522.45923368007,-2.7473369201387676,10.515289450073688,18.583215919266646,19.381656950335774,23.766040600852104,-4.929203415304251,6.227035209101705,1.4719263721041314,27.50296633223612,29.5994176453397,User B,2023-01-09,User B,2024-01-09,2232.8399735154208,2916.7259224857607,1420.016777874911,2485.8717366753035,403.8007810165541,2191.542040274328,4698.45201557297,3849.411659303219,1937.5607145471147,1661.2670001385613,736.7897523014576,8651.09761805563
5167,2054-03-31,Company B,Unit 3,Project X,Yes,Owner 1,Category B,Fund 1,Type 2,22306.47968679881,29118.52044360024,206901.56380523747,291158.00080951874,3.5397106541845496,2034.6743932229745,4421.92841656426,11627.978006523026,39082.700888934945,-1.873751531977172,11.86074468558719,17.884211644899295,46.90841464578544,40.700316134344035,5.518264689755998,18928.172387548933,16684.98788209467,243709.59157874793,163921.7052322444,-4.80791274056775,8.109224782080952,8.220724527184418,7.747752337212632,22.475368406877692,2.1097349768941793,4.44193569986143,4.802372541754073,18.759157599481853,47.87591382071935,User B,2023-01-10,User A,2024-01-10,3638.5168467119106,4097.845780447009,2316.1575357311776,942.8837974090909,640.1412676226541,4701.034852176643,1665.5125475489383,1557.3787121502755,2126.7674418721253,1685.1132164067603,290.14383743829376,3940.7671183804327
7484,2054-04-30,Company C,Unit 2,Project Z,Yes,Owner 3,Category B,Fund 3,Type 3,22607.468145034836,18442.307578195774,443564.72571468446,392743.29113095737,-2.6783211922823487,3240.7461721921777,1067.7063047764345,13686.694581679749,32388.999927241417,1.9284671264437634,10.426615196094136,42.48440212596113,45.570492719470515,37.961553639930536,9.574944657296381,9658.752693878543,19893.091210171973,85593.57831225466,95964.93218647779,6.383625199785069,13.404679297179731,8.02363078844884,15.504508792962193,21.362659664581624,-7.516534581729044,6.955666015585438,4.919093328152748,42.88627478539531,14.785572410165297,User C,2023-01-11,User B,2024-01-11,1923.899026878512,4579.1190300281905,1841.891344585869,1191.8566658652649,405.2842432231125,2828.3835395295628,3864.2499428502047,1103.8717491057746,2086.6872785008372,862.6513392457455,330.0958606960621,6866.527673671506
8143,2054-05-31,Company B,Unit 2,Project Y,No,Owner 3,Category B,Fund 3,Type 1,11382.81666764101,19893.885210338296,116297.16832311949,490101.65822661575,-3.6229487526096804,4609.311159621349,2479.9871230633844,12968.53986532255,16428.46622466825,-3.7499945499874627,13.101171234442258,44.93265265940619,25.197893695370716,20.444460356433602,0.9105509023621945,18028.453250085284,19641.502066613408,200071.25366486012,104532.69306396013,3.0897240142061513,20.452551245989135,17.01231058562328,23.125390493694013,6.783655025117721,-9.968619681912614,6.470264834684982,3.7157929306628614,35.63306214757365,28.167634617523593,User A,2023-01-12,User A,2024-01-12,1791.6377326116358,4861.368494441804,1054.2973549239248,1981.0180110293063,497.9294940518402,9554.414882575536,4265.26743926133,1100.0035907702452,593.1961331987375,2497.8044071215627,866.9277762633266,4492.296885109012
1620,2054-06-30,Company A,Unit 2,Project X,No,Owner 3,Category A,Fund 1,Type 1,22008.722087653787,37769.89346130055,416282.01379181474,487082.2161890864,-7.339570699506403,3271.2003834871143,1322.525989929151,46152.74886649596,33895.79113129071,6.370213651109932,30.150381884701552,10.992912733049645,31.6761299501535,22.72021425557827,6.558057422050446,11473.004812359868,22922.287466413785,122735.03232220309,204286.38780160912,1.7674742203063705,19.06246187274548,15.074705370848868,22.171004372330394,15.516900075529183,3.283742699826062,6.383962454429159,8.953487623830517,35.17029737052954,28.48948850850843,User B,2023-01-13,User B,2024-01-13,2512.0873845701162,1738.7007236011837,1279.9989925730283,1058.151610323782,828.1139933055724,2163.9332666164046,3026.74127906963,1781.2838078104937,771.0603852936483,548.818738767729,214.29303980026128,8818.27395621917
3082,2054-07-31,Company B,Unit 2,Project X,Yes,Owner 1,Category B,Fund 3,Type 1,40128.79977073279,44495.59866041299,379772.80194709596,226117.86432960525,8.897753971942866,1336.5200900266,3594.0743740875223,34186.342772064,35761.699718675765,6.352278991309753,24.96145055161545,33.3257382046817,27.789069757634955,25.739468278777675,9.290490556647274,24508.028596273518,8941.618254725141,246973.77518920417,135902.79680882557,1.6861705379621856,7.448899237366278,6.736294355960943,9.510079163032286,16.721864778865815,-4.603031045959014,2.035502988225434,7.922356443955972,18.971618132684746,20.338806745617998,User A,2023-01-14,User C,2024-01-14,4914.494667967408,2830.8392877012775,1840.3442454106944,1971.5150707642642,453.2597654555624,2935.4616180625862,4999.120789775625,2341.3671468711755,1608.9094342841358,2304.2744432793615,965.6285203649652,4586.975333472389
8368,2054-08-31,Company A,Unit 3,Project X,Yes,Owner 2,Category C,Fund 3,Type 3,25583.234498115224,41804.05493690742,464435.0619619944,382317.17141918093,-1.8135590328957356,4599.248479230306,1801.813387272979,46719.81454209899,42497.66111513679,4.748666958470087,42.247734750284685,49.783017709214555,47.891408348147955,40.73151315297997,0.27315956051004875,8703.031161977859,14439.14018223855,243827.1468925046,168827.37811298005,-2.822603052585464,17.42341322164317,14.106931267490172,22.82417103709768,24.419196557176235,-5.392281639568425,1.5859039863238265,6.493198508249824,36.93302422762847,17.308779396616224,User B,2023-01-15,User B,2024-01-15,2024.7411648916175,1819.0492195427162,1734.1514672424294,594.999403679601,373.69602831807345,2295.097056558516,3793.1768438924632,4770.377609469286,662.817401105448,1523.1764309382133,919.2104051252251,7780.950765649604
8319,2054-09-30,Company B,Unit 1,Project Y,No,Owner 3,Category B,Fund 1,Type 2,16107.857916314488,19978.682800283255,172673.875607181,387350.2505433574,9.498964065610707,4553.631521653506,4519.917752911479,26098.536913441218,15497.410421275068,5.664313243834728,16.392484345816243,16.549133605381723,17.079651804549066,38.99818038879621,3.7578478594205915,12799.72211092411,5344.070560612877,128740.95118431278,229106.7429984015,-7.129052130296635,18.508193381646393,22.79047806094605,9.173194153920774,16.303650639338677,-0.013956790192830582,9.884065223761146,5.084918341081417,29.85766340215941,25.179269838688064,User C,2023-01-16,User A,2024-01-16,3831.1498325539937,1059.075865525008,959.1270651590348,858.3146594704649,286.5784418435468,7510.751671253276,1611.7769843597557,1634.1723378296392,1711.5047478666754,2489.63473306804,858.3283383463428,3027.0450396866204
2644,2054-10-31,Company C,Unit 1,Project Z,Yes,Owner 3,Category B,Fund 3,Type 2,22112.662183825174,21672.537120355766,391085.7785199525,175200.97683554882,1.6241105794449684,1170.8081853809795,4925.431271810508,42302.431985349205,23621.95823532885,-3.686740584752622,40.40036410183035,40.50551330987944,48.77390406108138,19.583483480065986,-2.738469228141705,11256.814458162364,12212.596996672937,89268.39097302491,56370.46845084886,-3.421504366975199,11.650911989054153,13.522189461889997,14.949587068615926,21.56864399413917,9.699069442988087,5.833429101541372,4.815751318111763,11.202949843568009,40.16622117283124,User C,2023-01-17,User C,2024-01-17,4985.511376169827,4977.517135105938,1702.3187501650525,2450.056818497602,264.0107387007248,9728.387869506894,2753.8581191078956,1841.1977577968382,520.5198364341328,2197.862478244164,527.4055757152457,8667.636620858591
6851,2054-11-30,Company C,Unit 1,Project X,Yes,Owner 3,Category A,Fund 3,Type 1,38691.051013935285,28912.036532596136,269682.95562754665,284431.18591195415,8.407760724315494,2836.9307400995567,3071.947827744406,31620.24770796128,35829.492864039516,-5.374308333867111,23.6758941571265,29.478009624996147,16.557310226946598,12.991187647455508,-3.52688495571571,12564.159137909424,17137.65417775152,205088.69805287328,120995.70144689806,2.317235476680043,23.554281725215922,5.491601621995422,17.651162648155722,15.933369525284586,9.740225447117822,2.1749430952353435,8.179201637880395,22.558039295733842,24.5507601555261,User C,2023-01-18,User C,2024-01-18,3376.852241437963,3583.191360539325,525.4226526003994,1080.0209482454316,307.6897960248866,3306.9390048498617,2023.7109217269322,3927.7959838255256,993.9673455454525,2281.68071282075,861.1457595189997,4279.7584700372445
9309,2054-12-31,Company A,Unit 3,Project Z,Yes,Owner 3,Category A,Fund 3,Type 3,20250.866631511395,24416.967911377535,315154.2800929437,142719.837147078,-4.997370804276393,4510.896975160698,1268.9850494932348,33424.343160982186,40268.845778764604,3.6080264838697893,39.055074058911835,40.14096991842894,10.162690536947583,43.6955037950851,4.11679787726384,14559.010610053949,18258.323483365228,79206.27088058482,55331.46717273114,8.790840535873524,15.951360576871405,9.478056667507618,6.58779066603554,12.049377701943008,9.454858637969217,2.8828294808440296,1.6637352102767997,26.286609072380294,17.065636666197726,User C,2023-01-19,User B,2024-01-19,3179.7737449973874,1918.1419240084647,1861.9146252548533,1034.075504299215,254.42998876020812,6240.265040321201,4660.3102811886965,1395.0645934658455,1109.7394000885465,2339.2827461346797,251.99460559542865,7500.702122726833
7952,2055-01-31,Company B,Unit 3,Project Z,No,Owner 2,Category B,Fund 2,Type 2,11445.998321648312,19317.495189687237,441786.04850363143,117431.40728587887,-8.727173476267172,3025.639289729778,1287.069583289173,10554.86927052179,47334.3208628968,-6.579824282644939,38.115396499313796,33.89902140760542,14.965342392130388,43.4719900795596,9.172452838847871,24520.227504986364,19559.14783172418,220485.4715928146,223819.1437458109,-9.371899944130583,24.086303305064092,16.699140136943498,24.884224748381186,18.75027159708018,3.9218349289584857,6.607058809662564,8.79780316208059,18.92912933719931,33.92291305722641,User C,2023-01-20,User A,2024-01-20,2938.016851031652,2902.4966818559137,811.4720059210401,1712.8243879147994,866.3583386741159,5230.537849725795,1642.2480885019856,4089.697986916904,772.0000202755386,679.494090866253,491.30510744855513,3614.6857560482085
3833,2055-02-28,Company B,Unit 3,Project X,No,Owner 1,Category B,Fund 2,Type 3,22765.64251729567,12648.151029694605,151038.2375034088,108115.01028472188,0.6968989271102402,3164.103142462627,4538.645030807778,42987.77684663315,37315.78250286353,-6.631128662662562,25.830449969524874,44.7309734844403,22.69898181361187,16.305813570084737,-1.1308867137896517,19643.863134206127,20881.27933964016,211228.22354730606,95112.03933169806,7.976880742882088,17.281325480834354,13.700450809482456,22.037498975711447,20.94448785352654,-9.304099949043223,8.488889219013267,2.331229165513624,38.848760712616865,24.427079320395283,User C,2023-01-21,User A,2024-01-21,3286.9795916021203,4779.0317699038915,1877.6342085443284,985.5097103706003,871.5725087692368,2010.2682624706035,1604.2272063628639,4775.032993105194,1822.871629621756,932.041440812634,243.79170500899426,2557.1413029075707
1752,2055-03-31,Company C,Unit 2,Project Z,No,Owner 1,Category B,Fund 1,Type 3,27619.11254644694,22637.80580126442,178878.06394358072,457552.2250347072,-1.9413786904918915,2618.600135319602,3454.0754175285915,47588.56960656851,47206.33756923316,3.2314191948795994,13.791002955726764,17.752054265686343,12.447073060067794,17.956324874327034,9.182331144343404,16522.704551209164,7806.4557642001,62344.63017601491,96748.6998390334,-0.6759861838035093,22.261923695315826,23.92953764853001,9.08497382294608,23.990737530872387,8.530378396803282,8.468491317949239,4.426222051296645,13.625361048087306,44.46640957483243,User C,2023-01-22,User A,2024-01-22,2147.251654764098,1787.631245372248,1251.5613204471138,528.2757345906956,704.6390086621191,8363.87768628816,2784.616472535452,1537.2159711116974,2394.535255198883,1244.2252691378167,384.50374031756843,2786.0737950790744
1415,2055-04-30,Company A,Unit 3,Project Z,Yes,Owner 2,Category C,Fund 3,Type 3,15540.318645137766,46820.559777122435,323838.08717452345,477018.15264166385,-1.5750735845122392,2166.1772871370863,4906.858443091483,13781.426445727076,43969.497786447646,-5.59669251528415,20.928418145814426,20.99723765804007,44.804067152796414,39.92411202384792,3.9095605919589715,5558.459840698937,9219.293868803252,57987.887396199556,165232.01512488554,-7.960065516339892,18.406965341346293,20.81861739762839,17.002628321193058,16.364946711526663,1.7463573939111914,3.3474623825322993,3.00343738820263,47.572077441386526,17.720731073870134,User C,2023-01-23,User C,2024-01-23,2055.8508161518685,2010.6070383911124,2497.577435882178,1360.490236543566,944.0720931570693,2751.449877338141,4749.936407464483,3255.1357864489787,653.5764649584281,1228.5255049593247,393.90379290054216,6321.895173367437
3629,2055-05-31,Company B,Unit 1,Project X,No,Owner 1,Category A,Fund 1,Type 3,20401.42073263262,43914.1269407213,304298.4965027757,373127.4716719275,-6.51648966324931,1094.55384692134,1407.301923911466,40972.39477787688,12242.714051657946,4.380875190191539,25.897738202806252,14.528645347769643,29.3339103566856,42.55136398224503,-6.841955690200323,19665.166967906855,8648.664412197022,197406.55010256675,177337.27568576002,-3.886208256874262,15.790531336660361,8.803311734606442,6.041032995998288,16.89011371760909,-1.4783317571045451,1.4423661421016787,1.730745904504821,15.284354625196261,34.580683209476746,User C,2023-01-24,User A,2024-01-24,1823.3571090253195,1943.6963140021644,1401.3955513710307,1633.287041184827,300.39621639424564,2477.6966297099675,4519.236849301675,1370.8347255609835,557.3017116337872,1947.221678995276,436.9178107080096,4449.9731042236435
3397,2055-06-30,Company B,Unit 3,Project Y,Yes,Owner 2,Category B,Fund 2,Type 1,10155.308363977489,40854.994049621615,337001.2841046647,493337.9727097981,6.83329439439731,4647.629208579375,1023.6984390404848,46163.028045900406,48734.67698367425,3.4029552606885325,29.719530445697153,48.92976959227644,10.508598696117755,12.85641142281639,2.9703619265006154,11949.772281529542,5940.388756983757,186039.81703555203,70249.47685862781,-7.974078020515567,19.596730962263106,20.941815417971327,10.872878576162508,19.439569488789274,-5.7994363214862465,6.396695850428159,5.442344076147219,36.55356302916987,26.234941032498767,User A,2023-01-25,User A,2024-01-25,1896.5011042750316,2857.9081667376167,690.286074479699,641.742829831206,600.6613061249045,8711.21910474433,3986.8322910357633,1323.2686061804998,2321.9730002605356,2209.106571706941,881.3447107797599,8862.668503968081
3634,2055-07-31,Company C,Unit 1,Project Z,Yes,Owner 3,Category C,Fund 1,Type 3,20415.77743889585,16636.611209368508,154789.25791107657,462682.7222200314,0.9152756592006241,2739.080727183241,1310.901735922692,43635.40014408369,11687.947975528914,4.947359494864367,21.920919483468282,17.606647737948723,12.117400438113005,31.298662073511498,2.995991273984327,8252.024077221167,10879.656385499497,90043.4798292658,163364.21823721513,8.406200378943783,18.924492416514013,6.319340741582355,9.487547683628897,20.985848546112845,7.2593665633315325,5.885359683024014,4.176780585779893,41.89594459623177,48.19183909804165,User C,2023-01-26,User B,2024-01-26,3143.0925700712573,2975.2957779416593,725.3052489270781,2138.0068809684535,257.3133038950818,4366.449434881995,4503.506178610229,3561.3820614057076,955.629567054846,1846.7105049250126,949.8996220722146,5039.35448361363
2313,2055-08-31,Company A,Unit 3,Project X,Yes,Owner 2,Category B,Fund 2,Type 3,32499.270034694215,43716.63587896645,354740.8604936271,495682.80785486614,2.1106389019656824,3567.6321294713457,2088.255633482901,48407.98652715069,21955.988698005953,-7.12742781487502,24.246525153699352,42.6764246139273,21.890852400429747,11.859248296337102,1.7377491003874646,17187.26737323319,22358.38922145233,99596.49019983946,177493.76725717445,-0.9209052764356365,6.1534201481524935,19.02756235146662,23.456269368940845,12.233895851187297,-5.161615341049535,2.1413233045787434,5.269405233995252,32.84068078055799,31.33945270532369,User A,2023-01-27,User A,2024-01-27,4318.006738301695,1056.9891295700443,766.5732767680788,767.3117643915941,484.16310729060683,2686.5158993076684,2075.527876104773,1726.3385861831466,1100.324344186644,1659.7703054398455,365.3447296575449,4613.934126294893
2505,2055-09-30,Company C,Unit 3,Project Z,No,Owner 2,Category C,Fund 2,Type 1,20146.354973004913,10809.839602029911,238684.17167983323,481562.27845682995,8.768205199448957,4250.771530521493,1934.6538191461789,39730.4363095452,45417.15614127861,2.870176377846178,15.712215867731345,40.411306772286636,36.00878530710291,15.191432339390616,8.058092069798494,16246.882422383633,11511.566316364624,169587.01027361318,237319.3021755858,-3.2622859511480566,6.800439754607199,10.649020580928134,13.144036484418844,19.333832391405497,-0.1640523960878717,7.429274509630922,1.7303943326372626,19.828860899144253,24.44233930807385,User A,2023-01-28,User B,2024-01-28,4682.433300603003,2777.5390853014396,856.7461419021747,535.1880937980609,968.9813143982999,7098.876243000508,1438.550423888001,3270.3314698293916,524.4259671366518,2325.3566155953645,410.63790875783263,8185.612235896057
7750,2055-10-31,Company B,Unit 2,Project Z,No,Owner 1,Category B,Fund 2,Type 2,27363.19310414894,27642.440678569146,319184.95933846384,296567.4331842107,-7.9113049948780345,3134.5139157555973,4810.810819126553,36800.72254939711,12048.2120938115,7.334122443378334,32.72092466198025,45.93758628805638,48.078723074320976,41.249345413929966,-4.7902906956745595,7838.62430890955,24607.565725043703,178599.64425724483,97633.3977802123,-0.1652580612796033,17.30974283741851,9.733712379336701,22.906435463555347,5.260657909556878,7.51423005857718,3.098558898772765,1.7847783173143206,13.889586122805945,16.466827909354098,User A,2023-01-29,User B,2024-01-29,2680.2582925980405,2933.8929029173896,1820.516982148955,2378.566962866395,793.7546726681927,9359.97379288599,1021.3196610608111,3980.3856487802445,1342.5210540605663,1057.0784917239869,705.584517527691,7540.504062618552
3626,2055-11-30,Company A,Unit 2,Project Z,Yes,Owner 3,Category B,Fund 1,Type 3,23453.101758591874,42273.46304655378,357094.5522805443,328373.0250793006,5.1181732914931075,1808.615957529101,4336.523055236173,45111.37398590656,10575.163130355306,-4.011707454547484,11.685610336552674,17.934009456425226,49.93235233110624,38.788503332847775,0.7642374453481722,11204.894310409703,7425.325031163643,215281.25722887545,123820.6315825486,3.9368583811156643,21.913976908092692,19.226717484874875,5.680348661192285,13.743548279035469,-3.140083821972821,3.505680850760651,4.171901626319021,46.57103982912237,19.572178193634898,User A,2023-01-30,User B,2024-01-30,2846.189956746894,4471.325818961851,1620.4346948718762,1005.2186923644555,947.7822340191393,9726.769917588243,4500.805351766843,4273.559176438267,1680.1603017250618,1392.924149679732,424.00599000707933,5598.074627508742
